<ID|readonly|noverify>;<English>
76mm_shell_ss_mk1;17pdr Shell SS Mk. 1
83mm_shell_ss_mk1;20pdr Shell SS Mk. 1
120mm_smoke_l34;L34
weapons/178mm_Hedgehog_user_cannon;<color=@userlogColoredText>178 mm</color> Projector, Hedgehog, No. 1, Mk. 1 <color=#ff6f00>MTR</color>
178mm_hedgehog_projectile;Hedgehog projectile
weapons/230mm_petard_spigot_mortar_user_cannon;230 mm Petard mortar
no_1_demolition_bomb;No.1 Demolition Bomb
105mm_f_h_gr_nb;F.H.Gr.Nb.
75mm_k_gr_rot_nb;K.Gr.Rot Nb.
75mm_m89;M89
75mm_m88;M88
75mm_m64;M64
75mm_m361;M361
90mm_m313;M313
105mm_m84;M84
105mm_m416;M416
120mm_m357;M357
weapons/40mm_QF_2pdr_Churchill_user_cannon;40 mm QF 2-pounder cannon
weapons/152mm_M162_user_cannon;<color=@userlogColoredText>152 mm</color> Gun-Launcher, 152mm, M162 <color=#ff6f00>CNN-LCH</color>
weapons/127mm_38_mk12_naval_user_cannon;5 inch/38 Mark 12 Dual Purpose gun
weapons/127mm_38_mk12_mod14_aa_naval_user_cannon;5 inch/38 Mark 12 Dual Purpose gun
weapons/127mm_5_38_mk12_turret_mk21_single_naval_user_cannon;5 inch/38 Mark 21 Dual Purpose mount
weapons/127mm_5_38_mk12_turret_mk30_single_naval_user_cannon;5 inch/38 Mark 30 Dual Purpose mount
weapons/127mm_5_38_mk12_turret_mk38_twin_naval_user_cannon;5 inch/38 Mark 38 Dual Purpose mount
weapons/us_533mm_21in_mark15_torpedo;533 mm steam turbined Mk. 15 torpedo
weapons/us_533mm_21in_mark15_torpedo/short;Mk. 15
weapons/depth_charge_mk_6_mortar;Mk. 6 mortar depth charge
weapons/depth_charge_mk_6_mortar/short;Mk. 6
20mm_Shot_AP_T;20 mm APT
20mm_Shell_HE;20 mm HE
127mm_aa_mk34_mod10;5 inch AAC Mk. 34
127mm_mk32_common;5 inch Common Mk. 32
127mm_aa_mk31_mod1;5 inch AAVT Mk. 31
127mm_mk46_special_common;5 inch SP Common Mk. 46
127mm_it_aa_mk34_mod10;127 mm AAC Mk. 34
127mm_it_mk32_common;127 mm Common Mk. 32
127mm_it_aa_mk31_mod1;127 mm AAVT Mk. 31
127mm_it_mk46_special_common;127 mm SP Common Mk. 46
weapons/us_21_inch_mark_8;533 mm steam turbined Mk. 8 torpedo mod.3A
weapons/us_21_inch_mark_8/short;Mk. 8 mod.3A
weapons/127mm_5_50_type_3_naval_user_cannon;127 mm/50 3rd Year Type cannon
127mm_type_0;127 mm HE
127mm_type_0_aa;127 mm HE-TF
weapons/jp_torpedo_610mm_type93/short;Type 93
weapons/127mm_45_skc_34_naval_user_cannon;12.7 cm SK C/34 naval gun
weapons/127mm_45_skc_34_naval_user_cannon/short;12.7 cm SK C/34
128mm_sprgr_l44_bdz;12.7 cm Sprgr. L/4.4 Bd.Z
128mm_sprgr_l44_kpfz;12.7 cm Sprgr. L/4.4 Kpf.Z
128mm_sprgr_l44_ztz;12.7 cm Sprgr. L/4.4 Zt.Z
weapons/170mm_BAe_Swingfire_launcher_user_cannon;BAe Swingfire ATGM
weapons/170mm_bae_swingfire_fv438_launcher_user_cannon;BAe Swingfire ATGM
170mm_swingfire;BAe Swingfire
weapons/170mm_swingfire/short;BAe Swingfire
170mm_swingfire_mk_2;BAe Swingfire Mk. 2
weapons/7_62mm_L37A2_user_machinegun;7.62 mm L37A2 machine gun
weapons/7_62mm_l37a2_enforcer_user_machinegun;7.62 mm L37A2 machine gun
weapons/7_62mm_L37A1_user_machinegun;7.62 mm L37A1 machine gun
100mm_3d3;3UD3 (3D3)
weapons/158mm_NB_Wf_41_gun_rocket_launcher;150 mm Wgr.41 Spr rocket
weapons/75mm_Lightweight_Type1_model_II_user_cannon;75 mm Lightweight Type I Model II cannon
75mm_type_4_apcr;Type 4 APCR
75mm_type4_ap_kou;Type 4 Kou
weapons/105mm_Type5_user_cannon;105 mm Type 5 cannon
weapons/7_92mm_mg34_1934_naval_user_machinegun;7.92 mm MG34 machine gun
weapons/depth_charge_de_emc;EMC depth charge
weapons/depth_charge_de_emc/short;EMC
37mm_spgr_lh_37;37 mm Spgr L/4.1 Lh 37
37mm_pzgr_zerl;37 mm Psgr L'spur Zerl
weapons/15mm_mg_m38t_naval_user_machinegun;15 mm MG M38(t) machine gun
weapons/us_533mm_21in_mark8_torpedo;21 in wet-heating Mk. 8 torpedo
weapons/us_533mm_21in_mark8_torpedo/short;Mk. 8
weapons/bomb_us_t37;7.2 in T37 bomb
weapons/bomb_us_t37/short;7.2in T37
weapons/depth_charge_ussr_bm1;BM-1 small depth charge
weapons/depth_charge_ussr_bm1/short;BM-1
weapons/depth_charge_ussr_bb1_mortar;BB-1 large depth charge
weapons/depth_charge_ussr_bb1_mortar/short;BB-1
47mm_pdr_he;3 pdr Mk. 2 HE
85mm_type1956;Type 1956 HEAT-FS
100mm_type1959;Type 1959 APDS
weapons/100mm_Type59_user_cannon;<color=@userlogColoredText>100 mm</color> ZPL1959 100 háomi tankè pào <color=#ff6f00>CNN</color>
weapons/8mm_Breda_Mod38_user_machinegun;8 mm Breda Mod. 38 machine gun
weapons/47mm_qf3pdr_hotchkiss_naval_user_cannon;3 pdr QF Hotchkiss cannon
weapons/102mm_45_4in_qf_mark5_naval_user_cannon;<color=@userlogColoredText>102 mm</color> Gun, Q.F., 4-inch, Mk. V <color=#ff6f00>CNN</color>
weapons/102mm_45_4in_qf_mark5_aa_naval_user_cannon;<color=@userlogColoredText>102 mm</color> Gun, Q.F., 4-inch, Mk. V <color=#ff6f00>CNN</color>
weapons/depth_charge_jp_type95_mortar;Type 95 depth charge
weapons/depth_charge_jp_type95_mortar/short;Type 95
20mm_oerlikon_mk7_he_t;20 mm Mk. 7 HET
20mm_oerlikon_mk9_ap_t;20 mm Mk. 9 AP-T
45mm_or_73a;45 mm OR-73A HET
45mm_o_240;45 mm O-240 HE
weapons/14_5mm_kpv_naval_user_machinegun;14.5 mm KPV machine gun
120mm_50_ansaldo_1926_ap;120 mm AP
weapons/uk_533mm_21in_mk19_torpedo;533 mm Mk. IX torpedo
weapons/uk_533mm_21in_mk19_torpedo/short;Mk. IX
100mm_3_9_inch_he;100 mm HE
100mm_3_9_inch_he_tf;100 mm HE-TF
weapons/100mm_65_type_98_naval_user_cannon;100/65 mm Type 98 mod A cannon
20mm_mod35_he;20 mm HE
weapons/105mm_45_skc_32_naval_user_cannon;10.5 cm SK C/32 cannon
20mm_sprgr_l_spur;20 mm HET
20mm_pzgr_l_spur;20 mm APT
weapons/40mm_39_vickers_terni_naval_user_cannon;40 mm/39 Vickers-Terni mod.1915/1917 automatic cannon
weapons/40mm_39_vickers_terni_mod1915_1917_naval_user_cannon;40 mm/39 Vickers-Terni mod.1915/1917 automatic cannon
weapons/40mm_39_vickers_terni_mod15_17_naval_user_cannon;40 mm/39 Vickers-Terni mod.1915/1917 automatic cannon
40mm_vickers_terni_mod30_he;40 mm HE-F
40mm_vickers_terni_mod15_17_he;40 mm HE-TF
weapons/100mm_47_1928_naval_user_cannon;100 mm/47 O.T.O. Mod. 1928 cannon
weapons/152mm_6inch_45_bl_mk12_naval_user_cannon;6 inch/45 BL Mark XII cannon
weapons/152mm_6inch_50_bl_mk22_naval_user_cannon;6 inch/50 BL Mark XXII cannon
weapons/152mm_6inch_50_bl_mk23_naval_user_cannon;6 inch/50 BL Mark XXIII cannon
152mm_45_he;6 inch HE
152mm_45_cpbc;6 inch CPBC
152mm_45_cpc;6 inch CPC
152mm_50_mk25b_cpbc;6 inch Mark XXVb CPC
weapons/152mm_53_mod_45_1926_naval_user_cannon;152/53 mm Ansaldo mod.1926 cannon
weapons/152mm_53_mod_45_1929_naval_user_cannon;152/53 mm O.T.O. Mod.1929 cannon
152mm_53_granata_dirompente_he;152 mm HE Dirompente
152mm_53_granata_dirompente_he_tf;152 mm HE-TF Contro-aerea
152mm_53_palla_aphebc;152 mm APHEBC Palla
100mm_47_granata_dirompente_he;100 mm HE Dirompente
100mm_47_granata_perforante_aphe;100 mm APHE Perforante
100mm_47_granata_dirompente_contro_aerea_he_df;100 mm HE-TF Contro-aerea
40mm_39_he;40 mm HE
102mm_45_he;4 inch HE
102mm_45_df_he;4 inch HE-TF
102mm_45_vt_he;4 inch HE-VT
102mm_mark_va;4 inch SAP
weapons/uk_533mm_21in_mk5_torpedo;533 mm steam turbined Mk. V torpedo
weapons/uk_533mm_21in_mk5_torpedo/short;Mk. V
weapons/uk_622mm_24_5in_mk1_torpedo;622 mm Mk.I torpedo
weapons/uk_622mm_24_5in_mk1_torpedo/short;Mk.I
weapons/120mm_l_45_mark_8_naval_user_cannon;120 mm L45 cannon
120mm_l_45_he;120 mm HE
weapons/depth_charge_de_wbg_mortar;WBG depth charge
weapons/depth_charge_de_wbg_mortar/short;WBG
weapons/150mm_l_48_c_36_naval_user_cannon;15 cm/48 KC/36 cannon
weapons/150mm_60_skc_25_naval_user_cannon;15 cm/60 SK C/25 cannon
150mm_pzgr_l_3_7;15 cm Pzgr. L/3.7 (m.Hb)
150mm_spgr_l_4_4_bdz;15 cm Spgr. L/4.4 Bdz (m.Hb)
150mm_spgr_l_4_4_kz_he;15 cm Spgr. L/4.4 Kz
150mm_spgr_l_4_5_kz_he;15 cm Spgr. L/4.5 Kz (m.Hb)
150mm_spgr_l_4_5_bdz_he;15 cm Spgr. L/4.5 Bdz (m.Hb)
150mm_spgr_l_4_5_ztz_he;15 cm Spgr. L/4.5 Zt.Z
150mm_spgr_l_4_6_kz_he;15 cm Spgr. L/4.5 Kz (m.Hb)
weapons/152mm_6inch_53_mk_12_naval_user_cannon;6 inch/53 Mk. 12 cannon
weapons/152mm_6inch_47_mk_16_naval_user_cannon;6 inch/47 Mk. 16 cannon
152mm_sc_mk27_ap;6 inch Mk. 27 SC
152mm_hc_mk_34;6 inch Mk. 34 HC
152mm_hc_mk_34_bf;6 inch Mk. 34 HC (base fuze)
152mm_hc_mk_34_vt;6 inch Mk. 34 HC-VT
152mm_47_ap_mk35;6 inch Mk. 35 AP
weapons/28mm_75_mk_1_chicago_piano_naval_user_cannon;1.1 inch/75 Mk. 1 automatic gun
weapons/28mm_75_mk_1_chicago_piano_naval_user_cannon/short;1.1 inch/75 Mk. 1
25mm_mk1_sd;1.1 inch Mk. 1 HE-T
weapons/102mm_50_4inch_mk9_naval_user_cannon;4 inch/50 Mk. 9 cannon
102mm_hc_mk15;4 inch HC Mk. 15
102mm_hc_mk15_bf;4 inch HC Mk. 15 (base fuze)
102mm_sp_common_mk16;4 inch SP Common
weapons/76mm_3_23_mk4_naval_user_cannon;3 inch/23 Mk. 4 cannon
76mm_mk3_common;3 inch Common Mk. 3
76mm_mk26_aa;3 inch AA Mk. 26
105mm_sprgr_l_44_kz;10.5 cm Sprgr. L/4.4 Kpf.Z
105mm_sprgr_l_44_bdz;10.5 cm Sprgr. L/4.4 Bd.Z
105mm_sprgr_l_44_ztz;10.5 cm Sprgr. L/4.4 Zt.Z
150mm_spgr_l_45_kz;15 cm Spgr. L/4.5 Kpf.Z
380mm_psgr_l_44_ap;Psgr. L/4.4
380mm_spr_gr_l_4_5_bdz;Sprgr. L/4.5
380mm_spr_gr_l_4_6_kz;Sprgr. L/4.6
weapons/105mm_l_65_naval_user_cannon;10.5 cm SK C/33 cannon
weapons/150mm_l_55_naval_user_cannon;15 cm SK C/28 cannon
weapons/380mm_52_skc_34_naval_user_cannon;38 cm SK C/34 cannon
weapons/germ_380mm_skc34;38 cm SK C/34 naval cannon
30mm_of_83;30 mm HEF-I
30mm_f_83;30 mm HE
30mm_br_83;30 mm APT
weapons/30mm_ak_230_naval_user_cannon;30 mm AK-230 automatic twin gun
weapons/30mm_ak_230_naval_user_cannon/short;AK-230
weapons/ussr_533mm_53_56_torpedo;533 mm 53-56 torpedo
weapons/ussr_533mm_53_56_torpedo/short;53-56
weapons/cannonBrowning-Colt_Mk12_Mod3;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, Mk 12 Mod 3 <color=#ff6f00>ACNN</color>
weapons/cannonBrowning-Colt_Mk12_Mod0;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, Mk 12 Mod 0 <color=#ff6f00>ACNN</color>
weapons/cannonGSh_23;23 mm GSh-23-2 cannon
football_kick;Kick
football_kick/name/short;SF
football_kick/name;Special football kick
football_jump;Jump
football_jump/name/short;SF
football_jump/name;Special football jump
weapons/152mm_football_user_cannon_orange;Football cannon
weapons/152mm_football_user_cannon_orange_jump;Football cannon
weapons/152mm_football_user_cannon;Football cannon
weapons/152mm_football_user_cannon_jump;Football cannon
weapons/152mm_football_user_cannon_without_effect;Secret football cannon
weapons/57mm_ak_725_naval_user_cannon;57 mm AK-725 automatized artillery system
weapons/57mm_ak_725_naval_user_cannon/short;AK-725
weapons/30mm_bp_30_mortar_naval_user_cannon;"30 mm automatic grenade launcher BP ""Plamya"""
weapons/bomb_ussr_rbm;RBM mortar
weapons/bomb_ussr_rbm/short;RBM
weapons/76mm_ak_726_naval_user_cannon;76 mm AK-726 automatized artillery system
weapons/76mm_ak_726_naval_user_cannon/short;AK-726
76mm_OF62_navy;OF-62
76mm_zs62_navy;ZS-62
weapons/ussr_400mm_set40_torpedo;400 mm SET-40 torpedo
weapons/ussr_400mm_set40_torpedo/short;SET-40
weapons/ussr_400mm_set72_torpedo;400 mm SET-72 torpedo
weapons/ussr_400mm_set72_torpedo/short;SET-72
weapons/bomb_ussr_rgb25;RBU-2500 mortar
weapons/bomb_ussr_rgb25/short;RBU-2500
180mm_of32_1928;180 mm OF-32
180mm_b32_1928;180 mm B-32
180mm_pb32_1928;180 mm PB-32
180mm_zs32_1928;180 mm ZS-32
weapons/180mm_60_b1k_naval_user_cannon;180 mm/60 B-1-K naval gun
weapons/180mm_60_b1k_naval_user_cannon/short;B-1-K
weapons/180mm_57_b1p_naval_user_cannon;180 mm/57 B-1-P naval gun
weapons/180mm_57_b1p_naval_user_cannon/short;B-1-P
weapons/100mm_56_b34_1940_naval_user_cannon;100 mm/56 B-34 universal naval cannon, pattern 1940
weapons/100mm_56_b34_1940_naval_user_cannon/short;B-34
100mm_f_56;100 mm F-56 HE
100mm_zs56_aa;100 mm ZS-56 HE
100mm_zs56r_vt;100 mm ZS-56R HE-VT
100mm_2_01542_aa;100 mm anti-air HE
100mm_1928_navy_HE;100 mm HE
weapons/100mm_50_minizini_naval_user_cannon;100 mm Minizini naval gun
weapons/ussr_533mm_set65_torpedo;533 mm SET-65 torpedo
weapons/ussr_533mm_set65_torpedo/short;SET-65
weapons/ussr_450mm_45_36nu_1939_torpedo;450 mm wet-heating 45-36NU torpedo
weapons/ussr_450mm_45_36nu_1939_torpedo/short;45-36NU
weapons/102mm_60_1911_naval_user_cannon;102 mm Pattern 1911 naval gun
weapons/102mm_60_1911_naval_user_cannon/short;102 mm Pattern 1911
102mm_mod1915_navy_HE;102 mm HE
102mm_mod191_navy_shrapnel;102 mm shrapnel
weapons/76mm_1914_lender_naval_user_cannon;76 mm Lender AA gun, pattern 1914/15
weapons/76mm_1914_lender_naval_user_cannon/short;76 mm Lender gun
76mm_sh_354p_navy_shrapnel;76 mm shrapnel
76mm_o_361k;76 mm O-361K
76mm_o_361d;76 mm O-361D
weapons/uk_450mm_18in_mk12_torpedo;18 inch Mk. XII torpedo
weapons/uk_450mm_18in_mk12_torpedo/short;Mk. XII
40mm_158R_hv_mk_ii;40 mm HE 2Pr Mk. II
40mm_158R_ap_mk_ii;40 mm AP
102mm_qf_navy_shrapnel;102 mm shrapnel
weapons/102mm_45_4in_bl_mark9_10_naval_user_cannon;102 mm BL Mark IX cannon
weapons/40mm_39_2pdr_qf_mk8_pom_pom_naval_user_cannon;40 mm 2pdr QF Mk. VIII automatic cannon
76mm_qf_shrapnel_mk_i_navy_shrapnel;76 mm Mk. I shrapnel
weapons/76mm_3_40_12cwt_qf_mk5_naval_user_cannon;3 inch 12pdr 12 cwt QF Mk. V cannon
weapons/114mm_45_qf_mk4_naval_user_cannon;4.5 inch/45 QF Mark IV cannon
weapons/114mm_45_qf_mk5_naval_user_cannon;4.5 inch/45 QF Mark V cannon
weapons/114mm_45_qf_mk1_aa_naval_user_cannon;4.5 inch/45 QF Mark I cannon
uk_114mm_45_sap;4.5 inch SAP
uk_114mm_45_he;4.5 inch HE
uk_114mm_45_he_dist_fuse;4.5 inch HE-TF
uk_114mm_45_he_radio_fuse;4.5 inch HE-VT
weapons/102mm_33_4in_qf_mk23_naval_user_cannon;4 inch QF Mk. XXIII naval cannon
weapons/bomb_uk_mk4;Mk. 4 depth charge
weapons/bomb_uk_mk4/short;Mk. 4 DC
weapons/20mm_mg151_20_1938_naval_user_cannon;20 mm MG151/20 cannon
weapons/20mm_shvak_naval_user_cannon;<color=@userlogColoredText>20 mm</color> 56-P-113 | ŠVAK-20 <color=#ff6f00>ACNN</color>
weapons/bomb_uk_hedgehog;"Mk. 10 ""Hedgehog"" mortar"
weapons/bomb_uk_hedgehog/short;Mk. 10
weapons/bomb_uk_mk15_hedgehog;"Mk.15 ""Hedgehog"" mortar"
weapons/bomb_uk_mk15_hedgehog/short;Mk.15
weapons/bomb_ussr_mbu600;MBU-600 mortar
weapons/bomb_ussr_mbu600/short;MBU-600 mortar
weapons/rocket_m14_launcher;140 mm BM-14-17 rocket launcher
weapons/rocket_m14_launcher/short;BM-14-17
30mm_vog_17a;30 mm HE grenade
45mm_f_73;45 mm F-73
76mm_ww_ii_he;76 mm HE shell
212mm_rgb25;RGB-25
212mm_rgb60;RGB-60
140mm_m_140of;M-140F
weapons/82mm_M8_naval_rocket_launcher;82 mm M-8 rocket
weapons/82mm_M8_naval_rocket_launcher/short;M-8 rocket
weapons/110mm_M8_naval_rocket_launcher;Rocket, 4.5-inch, HE, M8 <color=#ff6f00>RKT</color>
weapons/110mm_M8_naval_rocket_launcher/short;M8
weapons/114mm_m7_naval_rocket_launcher;4.5 inch Mk. 7 barrage rocket
weapons/114mm_m7_naval_rocket_launcher/short;Mk. 7 barrage rocket
weapons/127mm_25_5inch_mk13_naval_user_cannon;5 inch/25 Mk. 13 AA cannon
127mm_25_aac_mk36;5 inch Mk. 36 AAC
127mm_25_vt_aac_mk28;5 inch Mk. 28 AAC-VT
weapons/130mm_55_obr1913_naval_user_cannon;130 mm/55 pattern 1913 cannon
130mm_obr1928_he;130 mm pat.1928 HE
130mm_obr1928_sap;130 mm pat.1928 SAP
130mm_obr1928_dist;130 mm dist. granade
weapons/ussr_533mm_53_39_torpedo;533 mm 53-39 torpedo
weapons/ussr_533mm_53_39_torpedo/short;53-39
weapons/76mm_55_39k_naval_user_cannon;76 mm 39-K mounting
weapons/88mm_76_skc_32_naval_user_cannon;8.8 cm/76 SK C/32 anti-air cannon
88mm_sprgr_32;8.8 cm Sprgr. 32 L/4.5
88mm_sprgr_ztz;8.8 cm Sprgr. L/4.5 Zt.Z
weapons/133mm_5_25inch_50_qf_mk1_naval_user_cannon;5.25 inch/50 QF Mark I cannon
133mm_qf_mk1_he;5.25 inch HE
133mm_qf_mk1_vt_he;5.25 inch HE-VT
133mm_mark_ii_sap;5.25 inch Mark II SAP
weapons/bomb_ussr_rgb60;RBU-6000 mortar
weapons/bomb_ussr_rgb60/short;RBU-6000
152mm_50_5_10crh_he;6 inch HE
152mm_50_5_10crh_df_he;6 inch HE-TF
152mm_50_5_10crh_vt_he;6 inch HE-VT
152mm_50_5_10crh_cpbc;6 inch CPBC
130mm_naval_pb_46a;AZ-PB-46A
130mm_aa_zs_46p;AZ-ZS-46R
130mm_naval_of_46;AZ-OF-46
76mm_naval_br_361;53-UBR-361 (53-BR-361)
85mm_naval_o_365m;53-UO-365M (53-O-365M)
85mm_naval_o_365k;53-UO-365K (53-O-365K)
85mm_naval_br_365;53-UBR-365 (53-BR-365)
45mm_naval_br_240_ap;53-UBR-243 (53-BR-240)
76mm_naval_of_350m;53-UOF-353M (53-OF-350M)
76mm_naval_br_350a;53-UBR-354A (53-BR-350A)
weapons/7_7mm_80_type_92_naval_user_machinegun;7.7 mm Type 92 machine gun
weapons/7_7mm_type_89_naval_user_machinegun;7.7 mm Type 89 machinegun
weapons/7_7mm_darne_mle1922_naval_user_machinegun;7.7 mm Darne M1922 machine gun
37mm_jp_type_94_aphe;37 mm APHE
37mm_jp_type_94_he;37 mm HE
weapons/37mm_type_94_naval_user_cannon;37 mm Type 94 cannon
weapons/37mm_type_4_naval_user_cannon;37 mm Type 4 naval cannon
weapons/20mm_type_98_naval_user_cannon;20 mm Type 98 autocannon
weapons/6_5mm_type_38_1907_naval_user_machinegun;6.5 mm Type 38 pattern 1907 machinegun
weapons/37mm_type_11_naval_user_cannon;37 mm Type 11 pattern 1922 cannon
37mm_jp_type_11_he;37 mm HE
weapons/57mm_type_97_1937_naval_user_cannon;57 mm Type 97 pattern 1937 tank cannon
weapons/20mm_type_98_twin_type4_naval_user_cannon;20 mm Type 98 autocannon at Type 4 mount
weapons/152mm_6inch_50_qf_mk_5_naval_user_cannon;6 inch/50 QF Mark N5 cannon
152mm_50_qf_mk5_navy_ap;6 inch AP
152mm_50_qf_mk5_navy_he;6 inch HE
152mm_50_qf_mk5_navy_vt_he;6 inch HE-VT
weapons/76mm_70_mark_6_naval_user_cannon;3 inch/70 Mark 6 cannon
76mm_nc101_navy_he_vt;3 inch NC101 HE-VT
76mm_jp_type90_he;75 mm type 90 HE
76mm_jp_type90_he_tf;75 mm type 90 HE-TF
76mm_jp_type95_he;75 mm type 95 AP
weapons/75mm_type_88_aa_naval_user_cannon;75 mm Type 88 AA cannon
weapons/jp_610mm_type93_model_1_mod2_torpedo;610 mm Type 93 Model 1, Mod 2 torpedo
weapons/jp_610mm_type93_model_1_mod2_torpedo/short;Type 93
weapons/jp_610mm_type93_model_3_torpedo;610 mm Type 93 Model 3 torpedo
weapons/jp_610mm_type93_model_3_torpedo/short;Type 93
20mm_mk_149_apds;20 mm Mk. 149 APDS
130mm_srboc;130 mm cartridge
weapons/40mm_62_hi_type91_naval_user_cannon;40 mm/62 Vickers autocannon
weapons/120mm_45_type_3_naval_user_cannon;120 mm/45 3rd Year Type cannon
120mm_common_type1;120 mm Type 1 HE
120mm_jp_type_0;120 mm Type 0 HE
120mm_type1_sap;120 mm Type 1 SAP
127mm_jp_type_1;127 mm Type 1 HE
127mm_jp_type_1_tf;127 mm HE-TF
weapons/20mm_jm61_rfs_vulcan_naval_user_cannon;<color=@userlogColoredText>20 mm</color> 20 mm Machine Gun, JM61-RFS <color=#ff6f00>RCNN</color>
weapons/20mm_jm61_rfs_vulcan_naval_user_cannon/short;JM61-RFS
weapons/20mm_jm61_m_vulcan_naval_user_cannon;<color=@userlogColoredText>20 mm</color> 20 mm Machine Gun, JM61-M <color=#ff6f00>RCNN</color>
weapons/20mm_jm61_m_vulcan_naval_user_cannon/short;JM61-M
weapons/140mm_50_3rd_year_type_14_naval_user_cannon;140 mm/50 3rd Year Type cannon
140mm_1940_type0_he;140 mm type 0 HE
140mm_1940_type0_he_tf;140 mm type 0 HE-TF
140mm_1940_type2_sap;140 mm type 2 SAP
140mm_1934_mod1_sap;140 mm mod 1 SAP
weapons/80mm_40_3rd_year_type_naval_user_cannon;8 cm/40 3rd Year Type cannon
80mm_common_type_0;76.2 mm type 0 HE
weapons/jp_533mm_type6_torpedo;533 mm Type 6 wet-heater torpedo
weapons/jp_533mm_type6_torpedo/short;Type 6
weapons/200mm_50_3rd_year_type_no1_naval_user_cannon;20 cm 3rd year type No.1 cannon
200mm_type4_common_he;200 mm HE common
200mm_type88_no6_apc;200 mm Type 88 APCBC
weapons/jp_610mm_type8_no2_torpedo;610 mm Type 8 No.2 wet-heater torpedo
weapons/jp_610mm_type8_no2_torpedo/short;Type 8 No.2
203mm_type91_ap;20.3 cm Type 91 AP
203mm_type91_common_he;20.3 cm Type 91 common HE
203mm_type0_he;20.3 cm Type 0 HE
203mm_type0_he_tf;20.3 cm Type 0 HE-TF
weapons/203mm_50_3rd_year_type_no2_naval_user_cannon;20 cm/50 3rd year type No.2 cannon
weapons/120mm_45_10th_year_type_naval_user_cannon;120 mm/45 10th year type cannon
weapons/152mm_50_type_41_naval_user_cannon;15 cm/50 Type 41 cannon
152mm_type4_sap;152 mm Type 4 SAP
152mm_type0_he;152 mm Type 0 HE
152mm_type0_he_tf;152 mm Type 0 HE-TF
weapons/80mm_60_type_98_naval_user_cannon;8 cm/60 Type 98 cannon
80mm_common_type_98;76.2 mm Type 98 HE
80mm_common_type_98_tf;76.2 mm Type 98 HE-TF
weapons/13_2mm_76_type93_naval_user_machinegun;13.2 mm Type 93 machine gun
weapons/76mm_50cal_mk33_twin_naval_user_cannon;3 inch Mk. 33 gun
weapons/76mm_50_eu_mk33_twin_naval_user_cannon;76/50 Mk. 33 gun
weapons/jp_324mm_mark_46_torpedo;12.75 inch Mark 46 torpedo
weapons/jp_324mm_mark_46_torpedo/short;Mark 46
weapons/us_324mm_mark_44_torpedo;12.75 inch Mark 44 torpedo
weapons/us_324mm_mark_44_torpedo/short;Mark 44
weapons/203mm_60_skc_34_naval_user_cannon;20.3 cm/60 SK C/34 cannon
203mm_spgr_l_4_7_kz_he;20.3 cm L/4.7 Kz HE
203mm_pzgr_l_4_4;20.3 cm L/4.4 (m.Hb) APBC
203mm_sprgr_l_4_7_bdz_he;20.3 cm L/4.7 Bdz (m.Hb) SAP
105mm_pzrg_l_4_2_apc;10.5 cm L/4.2 AP
weapons/105mm_60_sk_c33_naval_user_cannon;10.5 cm SK C/33 AA cannon
weapons/105mm_60_sk_c33_df_naval_user_cannon;10.5 cm SK C/33 AA cannon
weapons/102mm_45_4in_qf_mark15_naval_user_cannon;4 inch/45 Mark XVI cannon
weapons/152mm_57_b38_naval_user_cannon;152 mm/57 B-38 cannon
152mm_of35;152 mm OF-35 HE
152mm_b35;152 mm B-35 AP
152mm_pb35;152 mm PB-35 SAP
152mm_zs35;152 mm ZS-35 AA
weapons/100mm_70_sm_5_1_naval_user_cannon;100 mm/70 SM-5-1 cannon
100mm_of_55;100 mm OF-55 HE
100mm_zs_55;100 mm ZS-55 AA
100mm_f_55;100 mm F-55 HE-F
100mm_zs_55r;100 mm ZS-55R AA-VT
weapons/37mm_67_70k_twin_v11_naval_user_cannon;37 mm twin automatic V-11 cannon
weapons/127mm_5_40_type_89_naval_user_cannon;5 inch/40 Type 89 cannon
weapons/uk_533mm_21in_mk9_torpedo;533 mm Mk. IX wet-heater torpedo
weapons/uk_533mm_21in_mk9_torpedo/short;Mk. IX
weapons/82mm_bm_37_mortar_naval_user_cannon;82 mm BM-37 mortar
82mm_o_832_he;82 mm O-832 mortar bomb
weapons/bomb_ussr_82mm_o_832;82 mm BM-37 mortar
weapons/bomb_ussr_82mm_o_832/short;82 mm BM-37
weapons/203mm_55_8inch_mk14_naval_user_cannon;8 inch/55 Mark 14 cannon
203mm_mk_14_common;8 inch Mk. 14 Common
203mm_mk_19_apc;8 inch Mk. 19 APCBC
203mm_mk25_hc;8 inch Mk. 25 HC
203mm_mk17_special_common;8 inch Mk. 17 SP Common
weapons/6_5mm_type_3_naval_user_machinegun;6.5 mm Maxim machine gun
weapons/190mm_7_5inch_45_bl_mk6_naval_user_cannon;7.5 inch/45 BL Mk. VI cannon
190mm_45_bl_sap;7.5 inch SAPC
190mm_45_bl_he;7.5 inch HE
weapons/127mm_38_mk12_turret_mk21_single_naval_user_cannon;5 inch/38 Mk. 12 cannon, mount Mk. 21
weapons/127mm_38_mk12_turret_mk22_twin_naval_user_cannon;5 inch/38 Mk. 12 cannon, mount Mk. 22
weapons/127mm_38_mk12_turret_mk30_single_naval_user_cannon;5 inch/38 Mk. 12 cannon, mount Mk. 30
