weapons/283mm_52_skc_28_naval_user_cannon;28cm S.K. C/28 L/52;283 mm/52 SK C/28 cannon;canon SK C/28 de 283 mm/52;Cannone da 283mm/52 SK C/28;283 mm/52 SK C/28 Geschütz;Cañón 283 mm/52 SK C/28;283-мм/52 орудие SK C/28;283 mm/52 SK C/28 cannon;283 mm/52 SK C/28 cannon;283 mm/52 SK C/28 cannon;283 \t毫\t米\t SK C/28 \t舰\t炮;283 mm/52 SK C/28 cannon;Canhão de 283 mm/52 SK C/28;283 mm/52 SK C/28 cannon;283-мм/52 гармата SK C/28;283 mm/52 SK C/28 cannon;283 mm/52 SK C/28 ágyú;283 mm/52 SK C/28 함포;283 mm/52 SK C/28 cannon;283 mm/52 SK C/28 cannon;283 毫米 SK C/28 艦炮;283 \t毫\t米\t SK C/28 \t舰\t炮;;
283mm_sprgr_l_4_2_kz;Spr.Gr. L/4,2 Kz.;283 mm Spgr L/4.2 Kz HE;HE Spgr L/4.2 Kz de 283 mm;HE da 283 mm Spgr. L/4.2 Kz;28 cm Spgr L/4,2 Kz HE;283 mm Spgr L/4.4 Kz HE;283-мм Spgr L/4,2 Kz ОФ;283 mm Spgr L/4.2 Kz HE;283 mm Spgr L/4.2 Kz HE;283 mm Spgr L/4.2 Kz HE;SprGr. L/4.2 Kz;283 mm Spgr L/4.2 Kz HE;283 mm Spgr L/4.4 Kz HE;283 mm Spgr L/4.2 Kz HE;283-мм Spgr L/4,4 Kz ОФ;283 mm Spgr L/4.2 Kz HE;Spgr. L/4,2 Kz;283 mm Spgr L/4.4 Kz HE;283 mm Spgr L/4.2 Kz HE;283 mm Spgr L/4.4 Kz HE;SprGr. L/4.4 Kz;283 \t毫\t米\t Spgr L/4.4 Kz HE;;
283mm_spgr_l_4_2_bdz;Spr.Gr. L/4,2 Bd.Z.;283 mm Spgr L/4.2 Bdz SAP;SAP Spgr L/4.2 Bdz de 283 mm;SAP da 283 mm Spgr L/4.2 Bdz;28 cm Spgr L/4,2 Bdz SAP;283 mm Spgr L/4.4 Bdz SAP;283-мм Spgr L/4,2 Bdz ПБ;283 mm Spgr L/4.2 Bdz SAP;283 mm Spgr L/4.2 Bdz SAP;283 mm Spgr L/4.2 Bdz SAP;SprGr. L/4.2 Bdz;283 mm Spgr L/4.2 Bdz SAP;283 mm Spgr L/4.4 Bdz SAP;283 mm Spgr L/4.2 Bdz SAP;283-мм Spgr L/4.2 Bdz ПБ;283 mm Spgr L/4.2 Bdz SAP;Spgr. L/4,2 Bdz;283 mm Spgr L/4.4 Bdz SAP;283 mm Spgr L/4.2 Bdz SAP;283 mm Spgr L/4.4 Bdz SAP;SprGr. L/4.4 Bdz;283 \t毫\t米\t Spgr L/4.4 Bdz SAP;;
283mm_psgr_l_3_7;Pz.Spr.Gr. L/3,7;283 mm Psgr L/3.7 APBC;APBC Psgr L/3.7 de 283 mm;APBC da 283 mm Psgr L/3.7;28 cm Psgr L/3,7 APBC;283 mm Psgr L/4.4 APBC;283-мм Psgr L/3,7 ББ;283 mm Psgr L/3.7 APBC;283 mm Psgr L/3.7 APBC;283 mm Psgr L/3.7 APBC;PsGr. L/3.7;283 mm Psgr L/3.7 APBC;283 mm Psgr L/4.4 APBC;283 mm Psgr L/3.7 APBC;283-мм Psgr L/3.7 ББ;283 mm Psgr L/3.7 APBC;Psgr. L/3,7;283 mm Psgr L/4.4 APBC;283 mm Psgr L/3.7 APBC;283 mm Psgr L/4.4 APBC;PsGr. L/4.4;283 \t毫\t米\t Psgr L/4.4 APBC;;
weapons/150mm_55_skc_28_naval_user_cannon;15cm S.K. C/28 L/55;15 cm/55 SK C/28 cannon;canon de 15 cm/55 SK C/28;Cannone da 15cm/55 SK C/28;15 cm/55 SK C/28 Geschütz;Cañón 15 cm/55 SK C/28;150-мм/55 орудие SK C/28;15 cm/55 SK C/28 cannon;15 cm/55 SK C/28 cannon;15 cm/55 SK C/28 cannon;150 \t毫\t米\t SK C/28 \t舰\t炮;15 cm/55 SK C/28 cannon;Canhão de 15 cm/55 SK C/28;15 cm/55 SK C/28 cannon;150-мм/55 знаряддя SK C/28;15 cm/55 SK C/28 cannon;15 cm/55 SK C/28 ágyú;15 cm/55 SK C/28 함포;15 cm/55 SK C/28 cannon;15 cm/55 SK C/28 cannon;150 毫米 SK C/28 艦炮;150 \t毫\t米\t SK C/28 \t舰\t炮;;
320mm_rur4;RUR-4;320mm RUR-4 antisubmarine rocket;Roquette anti-sous-marine de 320 mm RUR-4;Razzo Antisub da 320mm RUR-4;320mm RUR-4 U-Boot-Abwehrrakete;Cohete antisubmarino de 320mm RUR-4;320-мм противолодочная ракета RUR-4;320mm RUR-4 antisubmarine rocket;320mm RUR-4 antisubmarine rocket;320mm RUR-4 antisubmarine rocket;RUR-4 \t反\t潜\t火\t箭\t深\t弹;320mm RUR-4 antisubmarine rocket;320mm RUR-4 antisubmarine rocket;320mm RUR-4 antisubmarine rocket;320-мм протичовнова ракета RUR-4;320mm RUR-4 antisubmarine rocket;320 mm-es RUR-4 tengeralattjáró-elhárító rakéta;320mm RUR-4 대잠로켓;320mm RUR-4 antisubmarine rocket;320mm RUR-4 antisubmarine rocket;RUR-4 反潛火箭彈;RUR-4 \t反\t潜\t火\t箭\t深\t弹;;
320mm_rur/short;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;RUR-4;;
weapons/320mm_mk108_weapon_alfa_rocket_launcher;320mm MK 108 MOD 0 Weapon Alfa;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;Lance-roquettes anti-sous-marines de 320 mm Mark 108 Weapon Alpha;"Lanciarazzi Antisub da 320mm ""Weapon Alfa"" Mk.108";320 mm Mark 108 alfa U-Boot-Raketenabwehr-Raketenwerfer;Lanzacohetes antisubmarino de 320 mm Mark 108 Weapon Alpha;320-мм противолодочная ракетная установка Mark 108 Weapon alfa;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 \t毫\t米\t Mark 108\t“\t阿\t尔\t法\t武\t器\t”\t反\t潜\t火\t箭\t深\t弹\t发\t射\t器;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320-мм протичовнова ракетна установка Mark 108 Weapon alfa;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm-es Mark 108 Weapon Alfa tengeralattjáró-elhárító rakétavető;320 mm 마크 108 웨폰 알파 대잠로켓발사기;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 mm Mark 108 Weapon alfa antisubmarine rocket launcher;320 毫米 Mark 108 阿爾法武器 反潛火箭彈發射器;320 \t毫\t米\t Mark 108\t“\t阿\t尔\t法\t武\t器\t”\t反\t潜\t火\t箭\t深\t弹\t发\t射\t器;;
weapons/320mm_mk108_weapon_alfa_rocket_launcher/short;MK 108 MOD 0;320 mm Mk. 108;320 mm Mk. 108;320 mm Mk. 108;320 mm Mk. 108;320 mm Mk.108;320-мм Mk. 108;320 mm Mk. 108;320 mm Mk. 108;320 mm Mk. 108;Mark 108\t“\t阿\t尔\t法\t武\t器\t”;320 mm Mk. 108;320 mm Mk. 108;320 mm Mk. 108;320-мм Mk. 108;320 mm Mk. 108;320 mm-es Mk. 108;320 mm Mk.108;320 mm Mk. 108;320 mm Mk. 108;Mark 108 阿爾法武器;Mark 108\t“\t阿\t尔\t法\t武\t器\t”;;
weapons/155mm_60_type_3_naval_user_cannon;60 Caliber 3rd Year Type 15,5cm Gun;155 mm/60 3rd Year Type cannon;Canon de 155 mm/60 Type 3;Cannone da 155mm/60 Tipo 3;15,5 cm/60 Geschütz;Cañón de 155 mm/60 Tipo 3;155-мм/60 орудие 3rd Year Type;155 mm/60 3rd Year Type cannon;155 mm/60 3rd Year Type cannon;155 mm/60 3rd Year Type cannon;155 \t毫\t米\t六\t十\t口\t径\t三\t年\t式\t十\t五\t厘\t五\t炮;155 mm/60 3rd Year Type cannon;Canhão de 155 mm/60 Type 3;155 mm/60 3rd Year Type cannon;155-мм/60 знаряддя Тип 3;155 mm/60 3rd Year Type cannon;155 mm/60 Type 3 ágyú;155 mm/60 3식 함포;155 mm/60 Type 3 cannon;155 mm/60 Type 3 cannon;155 毫米六十口徑三年式十五糎五炮;155 \t毫\t米\t六\t十\t口\t径\t三\t年\t式\t十\t五\t厘\t五\t炮;;
155mm_60_type0_he;Type 0 HE;155 mm Type 0 HE;155 mm Type 0 HE;HE da 155mm Tipo 0;155 mm type 0 HE;155 mm Tipo 0 HE;155-мм ОФ Тип 0;155 mm Type 0 HE;155 mm Type 0 HE;155 mm Type 0 HE;零\t式\t通\t常\t弹;155 mm Type 0 HE;155 mm Type 0 HE;155 mm Type 0 HE;155-мм ОФ Тип 0;155 mm Type 0 HE;Type 0 HE;155 mm 0식 고폭탄;155 mm Type 0 HE;155 mm Type 0 HE;零式通常彈;零\t式\t通\t常\t弹;;
155mm_60_type91_ap;Type 91 APHE;155 mm Type 91 APHE;155 mm Type 91 APHE;APHE da 155mm Tipo 91;155 mm Type 91 APHE;155 mm Tipo 91 APHE;155-мм ББ Тип 91;155 mm Type 91 APHE;155 mm Type 91 APHE;155 mm Type 91 APHE;九\t一\t式\t彻\t甲\t弹;155 mm Type 91 APHE;155 mm Type 91 APHE;155 mm Type 91 APHE;155-мм ББ Тип 91;155 mm Type 91 APHE;Type 91 APHE;155 mm 91식 철갑고폭탄;155 mm Type 91 APHE;155 mm Type 91 APHE;九一式徹甲彈;九\t一\t式\t彻\t甲\t弹;;
weapons/jp_533mm_type89_torpedo;Type 89 53cm Torpedo;533 mm Type 89 torpedo;Torpille de 533 mm Type 89;Siluro da 533mm Tipo 89;533 mm Type 89 torpedo;Torpedo de 533 mm Tipo 89;533-мм торпеда Тип 89;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 \t毫\t米\t 89 \t式\t鱼\t雷;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533-мм торпеда Тип 89;533 mm Type 89 torpedo;533 mm-es Type 89 torpedó;533 mm 89식 어뢰;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 毫米 89 式魚雷;533 \t毫\t米\t 89 \t式\t鱼\t雷;;
weapons/jp_533mm_type89_torpedo/short;Type 89;533 mm Type 89;533 mm Type 89;533 mm Type 89;533 mm Type 89;533 mm Tipo 89;533-мм Тип 89;533 mm Type 89;533 mm Type 89;533 mm Type 89;89 \t式;533 mm Type 89;533 mm Type 89;533 mm Type 89;533-мм Тип 89;533 mm Type 89;533 mm-es Type 89;533 mm 89식;533 mm Type 89;533 mm Type 89;89 式;89 \t式;;
weapons/jp_533mm_type89_1929_mod1_torpedo;Type 89 53cm Torpedo Mod. 1;533 mm Type 89 torpedo;Torpille de 533 mm Type 89;Siluro da 533mm Tipo 89;53,3 cm Typ 89 Torpedo;Torpedo de 533 mm Tipo 89;533-мм торпеда Тип 89;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 \t毫\t米\t八\t九\t式\t鱼\t雷;533 mm Type 89 torpedo;Torpedo de 533 mm Type 89;533 mm Type 89 torpedo;533-мм торпеда Тип 89;533 mm Type 89 torpedo;533 mm-es Type 89 torpedó;533 mm 89식 어뢰;533 mm Type 89 torpedo;533 mm Type 89 torpedo;533 毫米八九式魚雷;533 \t毫\t米\t 89 \t式\t鱼\t雷;;
weapons/jp_533mm_type89_1929_mod1_torpedo/short;Type 89 Mod. 1;533 mm Type 89;533 mm Type 89;533 mm Tipo 89;53,3 cm Typ 89;533 mm Type 89;533-мм Тип 89;533 mm Type 89;533 mm Type 89;533 mm Type 89;八\t九\t式;533 mm Type 89;533 mm Type 89;533 mm Type 89;533-мм Тип 89;533 mm Type 89;533 mm-es Type 89;533 mm 89식;533 mm Type 89;533 mm Type 89;八九式;89 \t式;;
weapons/purposeType/AIR_TO_AIR;Air-to-Air;To hit air targets;Pour les cibles aériennes;Contro bersagli aerei;Für Luftziele;Para objetivos aéreos;Для поражения воздушных целей;Przeciwko celom powietrznym;To hit air targets;To hit air targets;对\t空\t中\t目\t标;To hit air targets;To hit air targets;To hit air targets;Для ураження повітряних цілей;To hit air targets;Légi célpontok ellen;공중 표적용;For air targets;To hit air targets;對空中目標;对\t空\t中\t目\t标;;
weapons/purposeType/AIR_TO_GROUND;Air-to-Ground;To hit ground targets;Pour les cibles terrestres;Contro bersagli terrestri;Für Bodenziele;Para objetivos de tierra;Для поражения наземных целей;Przeciwko celom naziemnym;To hit ground targets;To hit ground targets;对\t地\t面\t目\t标;To hit ground targets;To hit ground targets;To hit ground targets;Для ураження наземних цілей;To hit ground targets;Földi célpontok ellen;지상 표적용;For ground targets;To hit ground targets;對地面目標;对\t地\t面\t目\t标;;
weapons/purposeType/AIR_TO_SEA;Air-to-Sea;To hit sea targets;Frapper les cibles navales;Per bersagli navali;Zum Treffen von Seezielen;Para objetivos navales;Для поражения надводных целей;Przeciwko celom nawodnym;To hit sea targets;To hit sea targets;对\t水\t面\t目\t标;To hit sea targets;To hit sea targets;To hit sea targets;Для ураження надводних цілей;To hit sea targets;Vízi célpontok ellen;대함용;To hit sea targets;To hit sea targets;對水面目標;对\t水\t面\t目\t标;;
weapons/purposeType/ARMORED;Anti-Tank;To hit armored targets;Frapper les cibles blindées;Per bersagli corazzati;Zum Treffen gepanzerter Ziele;Para objetivos blindados;Для поражения бронированных целей;Przeciwko celom opancerzonym;To hit armored targets;To hit armored targets;对\t装\t甲\t目\t标;To hit armored targets;To hit armored targets;To hit armored targets;Для ураження броньованих цілей;To hit armored targets;Páncélozott célpontok ellen;대장갑용;To hit armored targets;To hit armored targets;對裝甲目標;对\t装\t甲\t目\t标;;
weapons/purposeType/UNIVERSAL;Omni-Purpose;Multi-purpose weapon;Armement universel;Arma Multiuso;Mehrzweckwaffe;Arma multipropósito;Универсального назначения;Multi-purpose weapon;Multi-purpose weapon;Multi-purpose weapon;多\t用\t途\t武\t器;Multi-purpose weapon;Multi-purpose weapon;Multi-purpose weapon;Універсального призначення;Multi-purpose weapon;Többcélú;다목적 무장;Multi-purpose weapon;Multi-purpose weapon;多用途武器;多\t用\t途\t武\t器;;
weapons/purposeType/FAVORITE;Favourite;Favorite weapon;Arme favorite;Arma preferita;Bevorzugte Waffe;Armamento favorito;Избранное вооружение;Ulubione;Favorite weapon;Favorite weapon;常\t用\t武\t器;Favorite weapon;Arma favorita;Favorite weapon;Улюблена зброя;Favorite weapon;Kedvenc;선호 무기;Favorite weapon;Favorite weapon;常用武器;最\t喜\t爱\t的\t武\t器;;
weapons/purposeType/CUSTOM;Custom Loadout;User weapon;User weapon;User weapon;User weapon;Пользовательское вооружение;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;User weapon;NOT TRANSLATED;;;
weapons/203mm_50_8inch_mk8_naval_user_cannon;"Ordnance, B.L., 8""/50, Mk. VIII";8 inch/50 Mark VIII cannon;Canon de 8 inch/50 Mark VIII;"Cannone da 8""/50 Mk. VIII";8 inch/50 Mark VIII Geschütz;Cañón 8 pulgadas/50 Mark XVIII;203-мм/50 орудие Mark VIII;8 inch/50 Mark VIII cannon;8 inch/50 Mark VIII cannon;8 inch/50 Mark VIII cannon;203 \t毫\t米\t 8 \t英\t寸\t Mk VIII  \t舰\t炮;8 inch/50 Mark VIII cannon;Canhão de 8 inch/50 Mark VIII;8 inch/50 Mark VIII cannon;203-мм/50 гармата Mark VIII;8 inch/50 Mark VIII cannon;203 mm/50 Mark VIII ágyú;8인치/50 마크 VIII 함포;8 inch/50 Mark VIII cannon;8 inch/50 Mark VIII cannon;203 毫米 8 英寸 Mk VIII  艦炮;203 \t毫\t米\t 8 \t英\t寸\t Mk VIII  \t舰\t炮;;
203mm_50_mk_ib_sapcbc;"Mk. Ib C.P.C. — <color=@userlogColoredText>Shell, C.P.C., 8""/50, Mk. Ib</color>";8 inch Mark I.B. SAPCBC;SAPCBC de 8 inch Mark I.B.;"SAPCBC da 8"" Mk. I.B.";8 inch Mark I.B. SAPCBC;8 pulgadas Mark I.B. SAPCBC;203-мм Mk. I.B. ПБ;8 inch Mark I.B. SAPCBC;8 inch Mark I.B. SAPCBC;8 inch Mark I.B. SAPCBC;Mk IB \t被\t帽\t半\t穿\t甲\t弹;8 inch Mark I.B. SAPCBC;8 inch Mark I.B. SAPCBC;8 inch Mark I.B. SAPCBC;203-мм Mk. I.B. ПБ;8 inch Mark I.B. SAPCBC;Mk. IB;8인치 마크 I.B. SAPCBC;8 inch Mark I.B. SAPCBC;8 inch Mark I.B. SAPCBC;Mk IB 被帽半穿甲彈;Mk IB \t被\t帽\t半\t穿\t甲\t弹;;
203mm_50_mk8_he;"Mk. I H.E. — <color=@userlogColoredText>Shell, H.E., 8""/50, Mk. I</color>";8 inch HE;HE de 8 inch;"HE da 8""";8 inch HE;"8"" HE";203-мм ОФ;8 inch HE;8 inch HE;8 inch HE;榴\t弹;8 inch HE;8 inch HE;8 inch HE;203-мм ОФ;8 inch HE;HE;8인치 고폭탄;8 inch HE;8 inch HE;高爆彈;榴\t弹;;
weapons/45mm_89_sm_20_zif_naval_user_cannon;"SM-20-ZiF-1
• 45mm/89 SM-7";45 mm/89 SM-20-ZIF automatic cannon;Canon automatique de 45 mm/89 SM-20-ZIF;Cannone automatico da 45mm/89 SM-20-ZIF;45 mm/89 SM-20-ZIF Maschinenkanone;Cañón automático de 45 mm/89 SM-20-ZIF;45-мм/89 автоматическая артиллерийская установка СМ-20-ЗИФ;45 mm/89 SM-20-ZIF automatic cannon;45 mm/89 SM-20-ZIF automatic cannon;45 mm/89 SM-20-ZIF automatic cannon;45 \t毫\t米\t/89 SM-20-ZIF \t防\t空\t炮\t座;45 mm/89 SM-20-ZIF automatic cannon;Autocanhão de 45 mm/89 SM-20-ZIF;45 mm/89 SM-20-ZIF automatic cannon;45-мм/89 автоматична артилерійська установка СМ-20-ЗІФ;45 mm/89 SM-20-ZIF automatic cannon;45 mm/89 SzM-20-ZIF automatic cannon;45 mm/89 SM-20-ZIF 기관포;45 mm/89 SM-20-ZIF automatic cannon;45 mm/89 SM-20-ZIF automatic cannon;45 毫米/89 SM-20-ZIF 防空炮座;45 \t毫\t米\t/89 SM-20-ZIF \t防\t空\t炮\t座;;
45mm_f75_he;AZ-UF-75 (AZ-F-75);45 mm F-75 HE;HE F-75 de 45 mm;HE da 45mm F-75;"45 mm F-75 HE
";45 mm F-75 HE;45-мм Ф-75;45 mm F-75 HE;45 mm F-75 HE;45 mm F-75 HE;F-75;45 mm F-75 HE;45 mm F-75 HE;45 mm F-75 HE;45-мм Ф-75;45 mm F-75 HE;F-75;45 mm F-75 고폭탄;45 mm F-75 HE;45 mm F-75 HE;F-75;F-75;;
45mm_or75_heit;AZ-UOR-75 (AZ-OR-75);45 mm OR-75 HEF-T;HEF-T OR-75 de 45 mm;HEF-T da 45 mm OR-75;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;45-мм ОР-75;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;OR-75;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;45-мм ОР-75;45 mm OR-75 HEF-T;OR-75;45 mm OR-75 고폭파편예광탄;45 mm OR-75 HEF-T;45 mm OR-75 HEF-T;OR-75;OR-75;;
weapons/130mm_58_sm_2_1_naval_user_cannon;130mm/58 SM-2-1;130 mm/58 SM-2-1 cannon;Canon de 130 mm/58 SM-2-1;Cannone da 130mm/58 SM-2-1;130 mm/58 SM-2-1 Geschütz;Cañón de 130 mm/58 SM-2-1;130-мм/58 артиллерийская установка СМ-2-1;130 mm/58 SM-2-1 cannon;130 mm/58 SM-2-1 cannon;130 mm/58 SM-2-1 cannon;130 \t毫\t米\t/58 SM-2-1 \t舰\t炮\t炮\t座;130 mm/58 SM-2-1 cannon;Canhão de 130 mm/58 SM-2-1;130 mm/58 SM-2-1 cannon;130-мм/58 артилерійська установка СМ-2-1;130 mm/58 SM-2-1 cannon;130 mm/58 SzM-2-1 ágyú;130 mm/58 SM-2-1 함포;130 mm/58 SM-2-1 cannon;130 mm/58 SM-2-1 cannon;130 毫米/58 SM-2-1 艦炮炮座;130 \t毫\t米\t/58 SM-2-1 \t舰\t炮\t炮\t座;;
130mm_naval_of_42;AZ-OF-42;130 mm OF-42 HE;HE de 130 mm OF-42;HE da 130mm OF-42;130 mm OF-42 HE;130 mm OF-42 HE;130-мм ОФ-42;130 mm OF-42 HE;130 mm OF-42 HE;130 mm OF-42 HE;OF-42;130 mm OF-42 HE;130 mm OF-42 HE;130 mm OF-42 HE;130-мм ОФ-42;130 mm OF-42 HE;OF-42;130 mm OF-42 HE;130 mm OF-42 HE;130 mm OF-42 HE;OF-42;OF-42;;
130mm_naval_pb_42;AZ-PB-42;130 mm PB-42 SAP;SAP de 130 mm PB-42;SAP da 130mm PB-42;130 mm PB-42 SAP;130 mm PB-42 SAP;130-мм ПБ-42;130 mm PB-42 SAP;130 mm PB-42 SAP;130 mm PB-42 SAP;PB-42;130 mm PB-42 SAP;130 mm PB-42 SAP;130 mm PB-42 SAP;130-мм ПБ-42;130 mm PB-42 SAP;PB-42;130 mm PB-42 SAP;130 mm PB-42 SAP;130 mm PB-42 SAP;PB-42;PB-42;;
130mm_aa_zs_42p;AZ-ZS-42R;130 mm ZS-42R HE-VT;HE-VT de 130 mm ZS-42R;HE-VT 130 mm ZS-42R;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;130-мм ЗС-42Р;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;ZS-42R;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;130-мм ЗС-42Р;130 mm ZS-42R HE-VT;ZSz-42R;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;130 mm ZS-42R HE-VT;ZS-42R;ZS-42R;;
weapons/100mm_55_mle_1953_naval_user_cannon;Canon de 100mm/55 Mle. 53;100 mm/55 MLE model 53 cannon;Canon de 100 mm/55 MLE modèle 53;Cannone da 100mm/55MLE Modello 53;100 mm/55 MLE Model 53 Geschütz;Cañón de 100 mm/55 MLE Modelo 53;100-мм/55 артиллерийская установка MLE модель 53;100 mm/55 MLE model 53 cannon;100 mm/55 MLE model 53 cannon;100 mm/55 MLE model 53 cannon;100 \t毫\t米\t/55 1953 \t型\t舰\t炮;100 mm/55 MLE model 53 cannon;Canhão de 100 mm/55 MLE modelo 53;100 mm/55 MLE model 53 cannon;100-мм/55 артилерійська установка MLE модель 53;100 mm/55 MLE model 53 cannon;100 mm/55 Mle 53 ágyú;100 mm/55 MLE 53형 함포;100 mm/55 MLE model 53 cannon;100 mm/55 MLE model 53 cannon;100 毫米/55 1953 型艦炮;100 \t毫\t米\t/55 1953 \t型\t舰\t炮;;
100mm_oea_f1_he;OEA F1;100 mm OEA F1 HE;HE de 100 mm OEA F1;HE da 100mm OEA F1;100 mm OEA F1 HE;100 mm OEA F1 HE;100-мм OEA F1 ОФ;100 mm OEA F1 HE;100 mm OEA F1 HE;100 mm OEA F1 HE;OEA F1;100 mm OEA F1 HE;100 mm OEA F1 HE;100 mm OEA F1 HE;100-мм OEA F1 ОФ;100 mm OEA F1 HE;OEA F1;100 mm OEA F1 HE;100 mm OEA F1 HE;100 mm OEA F1 HE;OEA F1;OEA F1;;
100mm_opf_f4_aavt;OPf F4;100 mm OPF F4 PFHE;PFHE de 100 mm OPF F4;PFHE da 100 mm OPF F4;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;100-мм OPF F4 ОВ-РВ;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;OPF F4;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;100-мм OPF F4 ОВ-РВ;100 mm OPF F4 PFHE;OPF F4;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;100 mm OPF F4 PFHE;OPF F4;OPF F4;;
375mm_erika;Bofors 37,5cm aurk m/50;375 mm M/50 Bofors anti submarine rocket launcher;Lance-roquettes anti-sous-marines de 375 mm M/50 Bofors;Lanciarazzi Antisub da 375 mm M/50 Bofors;375 mm M/50 Bofors U-Boot-Raketenabwehr-Raketenwerfer;Lanzacohetes anti submarinos de 375 mm M/50 Bofors;375-мм реактивный бомбомёт Bofors M/50;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;博\t福\t斯\t M/50 \t反\t潜\t火\t箭\t深\t弹;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375-мм реактивний бомбомет Bofors M/50;375 mm M/50 Bofors anti submarine rocket launcher;375 mm-es M/50 Bofors tengeralattjáró-elhárító rakétavető;375 mm M/50 보포스 대잠로켓 발사기;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;波佛斯 M/50 反潛火箭彈;博\t福\t斯\t M/50 \t反\t潜\t火\t箭\t深\t弹;;
weapons/bomb_de_375mm_erika;Bofors 37,5cm aurk m/50;375 mm M/50 Bofors anti submarine rocket launcher;Lance-roquettes anti-sous-marines de 375 mm M/50 Bofors;Lanciarazzi Antisub da 375 mm M/50 Bofors;375 mm M/50 Bofors U-Boot-Raketenabwehr-Raketenwerfer;Lanzacohetes anti submarinos de 375 mm M/50 Bofors;375-мм реактивный бомбомёт Bofors M/50;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 \t毫\t米\t博\t福\t斯\t反\t潜\t火\t箭\t深\t弹\t发\t射\t器;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375-мм реактивний бомбомет Bofors M/50;375 mm M/50 Bofors anti submarine rocket launcher;375 mm-es M/50 Bofors tengeralattjáró-elhárító rakétavető;375 mm M/50 보포스 대잠로켓 발사기;375 mm M/50 Bofors anti submarine rocket launcher;375 mm M/50 Bofors anti submarine rocket launcher;375 毫米波佛斯反潛火箭彈發射器;375 \t毫\t米\t博\t福\t斯\t反\t潜\t火\t箭\t深\t弹\t发\t射\t器;;
weapons/bomb_de_375mm_erika/short;aurk m/50;M/50 Bofors;M/50 Bofors;M/50 Bofors;M/50 Bofors;M/50 Bofors;Bofors M/50;M/50 Bofors;M/50 Bofors;M/50 Bofors;博\t福\t斯\t反\t潜\t火\t箭\t深\t弹;M/50 Bofors;M/50 Bofors;M/50 Bofors;Bofors M/50;M/50 Bofors;M/50 Bofors;M/50 보포스;M/50 Bofors;M/50 Bofors;波佛斯反潛火箭彈;博\t福\t斯\t反\t潜\t火\t箭\t深\t弹;;
